    0.072406     -6.05714
   0.0844736     -6.00874
   0.0965413     -5.96494
    0.108609     -5.89594
    0.120677     -5.78904
    0.132744     -5.64394
    0.144812     -5.46534
     0.15688     -5.26704
    0.168947     -5.06244
    0.181015     -4.86434
    0.193083     -4.69104
     0.20515     -4.55554
    0.217218     -4.47054
    0.229286     -4.44084
    0.229286     -4.44084
    0.236253     -4.45224
     0.24322     -4.48684
    0.250187     -4.54244
    0.257155     -4.61824
    0.264122     -4.71244
    0.271089     -4.82184
    0.278056     -4.94784
    0.285024     -5.07944
    0.291991     -5.21674
    0.298958     -5.35614
    0.305926     -5.49254
    0.312893     -5.62754
     0.31986     -5.74874
    0.326827     -5.85944
    0.333795     -5.95374
    0.340762     -6.03074
    0.347729     -6.08554
    0.354696     -6.12144
    0.361664     -6.13294
    0.361664     -6.13294
    0.368631     -6.13364
    0.375598     -6.13524
    0.382565     -6.13924
    0.389533     -6.14344
      0.3965     -6.14864
    0.403467     -6.15584
    0.410435     -6.16294
    0.417402     -6.16994
    0.424369     -6.17804
    0.431336     -6.18884
    0.438304     -6.20224
    0.445271     -6.21824
    0.452238     -6.24134
    0.459205     -6.26824
    0.466173     -6.31114
     0.47314     -6.37124
    0.480107     -6.41424
    0.487075     -6.44044
    0.494042     -6.44964
    0.494042     -6.44964
    0.503895     -6.43224
    0.513748     -6.39024
    0.523601     -6.33394
    0.533455     -6.26244
    0.543308     -6.17474
    0.553161     -6.07134
    0.563014     -5.95354
    0.572867     -5.82274
    0.582721     -5.67974
    0.592574     -5.52954
    0.602427     -5.36844
     0.61228     -5.20564
    0.622133     -5.04014
    0.631987     -4.88264
     0.64184     -4.73964
    0.651693     -4.61514
    0.661546     -4.52104
    0.671399     -4.46144
    0.681253     -4.44084

           0     -5.94734
   0.0120677     -5.93484
   0.0241353     -5.89684
    0.036203     -5.83744
   0.0482706     -5.75144
   0.0603383     -5.64934
    0.072406     -5.53034
   0.0844736     -5.39984
   0.0965413     -5.26294
    0.108609     -5.12524
    0.120677     -4.99354
    0.132744     -4.86934
    0.144812     -4.75974
     0.15688     -4.66564
    0.168947     -4.59064
    0.181015     -4.53194
    0.193083     -4.49054
     0.20515     -4.46184
    0.217218     -4.44614
    0.229286     -4.44084
    0.229286     -4.44084
    0.236253     -4.44174
     0.24322     -4.44454
    0.250187     -4.44864
    0.257155     -4.45434
    0.264122     -4.46164
    0.271089     -4.46974
    0.278056     -4.47974
    0.285024     -4.48964
    0.291991     -4.49974
    0.298958     -4.50984
    0.305926     -4.51934
    0.312893     -4.52844
     0.31986     -4.53604
    0.326827     -4.54414
    0.333795     -4.54954
    0.340762     -4.55804
    0.347729     -4.56014
    0.354696     -4.56194
    0.361664     -4.56254
    0.361664     -4.56254
    0.368631     -4.56704
    0.375598     -4.58074
    0.382565     -4.60534
    0.389533     -4.71784
      0.3965     -4.91604
    0.403467     -5.10754
    0.410435     -5.28984
    0.417402     -5.46204
    0.424369     -5.62274
    0.431336     -5.77234
    0.438304     -5.90984
    0.445271     -6.03234
    0.452238     -6.14074
    0.459205     -6.23424
    0.466173     -6.30084
     0.47314     -6.33554
    0.480107     -6.36634
    0.487075     -6.38824
    0.494042     -6.39694
    0.494042     -6.39694
    0.503895     -6.37864
    0.513748     -6.32094
    0.523601     -6.21614
    0.533455     -6.06494
    0.543308     -5.87524
    0.553161     -5.65424
    0.563014     -5.42424
    0.572867     -5.28454
    0.582721     -5.14174
    0.592574     -5.00384
    0.602427     -4.87244
     0.61228     -4.75824
    0.622133     -4.65884
    0.631987     -4.58064
     0.64184     -4.52424
    0.651693     -4.48404
    0.661546     -4.45904
    0.671399     -4.44514
    0.681253     -4.44084

           0     -5.94734
   0.0120677     -5.93484
   0.0241353     -5.89684
    0.036203     -5.83744
   0.0482706     -5.75144
   0.0603383     -5.64934
    0.072406     -5.53034
   0.0844736     -5.39984
   0.0965413     -5.26294
    0.108609     -5.12524
    0.120677     -4.99354
    0.132744     -4.86934
    0.144812     -4.75974
     0.15688     -4.66564
    0.168947     -4.59064
    0.181015     -4.53194
    0.193083     -4.49054
     0.20515     -4.46184
    0.217218     -4.44614
    0.229286     -4.44084
    0.229286     -4.44084
    0.236253     -4.44174
     0.24322     -4.44454
    0.250187     -4.44864
    0.257155     -4.45434
    0.264122     -4.46164
    0.271089     -4.46974
    0.278056     -4.47974
    0.285024     -4.48964
    0.291991     -4.49974
    0.298958     -4.50984
    0.305926     -4.51934
    0.312893     -4.52844
     0.31986     -4.53604
    0.326827     -4.54414
